zip_code,DP05_0004E,DP05_0008PE,DP05_0009PE,DP05_0024PE
00601,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Percent!!SEX AND AGE!!Total population!!15 to 19 years,Percent!!SEX AND AGE!!Total population!!20 to 24 years,Percent!!SEX AND AGE!!Total population!!65 years and over
58852,140.9,1.4,1.6,21.8
58853,133.5,4.5,3.9,20.9
58854,53.3,2.4,6.3,40.1
58856,119.5,5.9,8.5,8.7
59001,150.0,11.1,2.2,13.3
59002,85.9,4.7,2.6,32.1
59003,60.8,6.3,11.8,15.0
59006,93.9,5.3,16.0,13.0
59007,82.9,6.9,3.8,10.5
59008,79.2,7.0,0.0,23.8
59010,117.9,4.1,2.0,21.3
59011,119.7,0.0,0.0,35.3
59012,96.7,4.5,6.2,30.0
59013,106.5,5.5,0.0,21.7
59014,96.9,4.7,5.5,20.3
59015,96.1,4.1,5.0,27.5
59016,83.6,6.4,1.4,16.3
59018,85.0,6.5,4.8,13.6
59019,100.0,8.1,1.8,28.8
59020,97.0,8.7,4.0,15.5
59022,96.9,0.0,11.1,6.3
59024,89.8,9.2,9.0,10.5
59025,148.0,11.3,0.5,20.0
59026,109.5,2.3,2.3,11.4
59027,170.3,10.0,9.5,26.5
59028,88.6,2.4,9.9,27.5
59029,109.0,4.9,2.3,34.2
59030,117.2,5.1,4.7,25.9
59031,135.1,2.9,10.7,14.5
59032,121.2,6.2,10.8,9.3
59033,146.9,6.1,8.6,21.5
59034,119.0,3.6,9.4,27.9
59035,106.6,9.7,4.3,13.1
59036,71.4,5.4,0.0,25.5
59037,93.2,6.3,8.6,20.2
59038,129.0,4.6,2.0,19.7
59039,85.7,5.6,5.5,30.5
59041,65.4,0.0,0.0,72.1
59043,109.6,9.4,5.1,22.5
59044,93.5,10.4,7.6,7.3
59046,99.3,4.7,5.5,19.6
59047,84.0,6.1,5.8,20.6
59050,96.7,4.8,4.1,21.6
59052,88.2,6.8,7.6,10.4
59053,118.1,1.9,1.3,55.4
59054,90.1,1.1,4.4,10.2
59055,111.0,3.0,0.0,33.6
59057,132.4,4.7,0.0,31.4
59058,107.0,4.7,11.3,28.1
59059,75.0,0.0,0.0,38.1
59061,90.4,7.8,0.0,41.9
59062,111.9,1.6,6.4,52.0
59063,220.0,0.0,0.0,25.0
59064,108.7,6.8,5.3,22.6
59065,148.5,0.0,0.0,10.2
59066,119.5,0.0,0.0,50.9
59067,118.2,5.9,5.6,12.0
59068,144.2,0.8,4.7,36.2
59069,90.4,5.6,1.6,25.8
59070,101.4,4.3,5.0,20.9
59071,132.1,3.5,2.6,21.6
59072,57.5,0.0,0.0,52.7
59074,99.7,6.9,4.0,25.3
59075,129.9,0.3,0.0,32.3
59076,94.1,8.3,0.0,18.3
59077,90.5,6.3,0.0,22.5
59078,111.6,15.4,9.9,11.0
59079,100.0,11.3,4.2,31.5
59081,116.2,8.3,6.7,10.7
59082,118.2,0.0,0.0,25.0
59085,171.4,5.3,0.0,21.1
59086,83.1,3.1,0.0,31.5
59087,88.8,3.3,3.8,24.2
59088,103.6,5.1,0.3,21.5
59089,101.0,3.9,7.7,25.7
59101,106.6,5.7,8.7,14.0
59102,103.7,6.0,7.6,11.1
59105,91.1,5.6,6.2,21.9
59106,95.0,6.1,4.9,14.5
59201,95.6,6.5,4.3,16.4
59211,91.6,6.1,6.6,12.7
59212,95.5,0.0,0.0,10.1
59213,117.0,9.3,2.8,5.8
59214,118.8,6.1,9.8,8.0
59215,210.3,0.0,0.0,41.1
59217,104.4,5.5,9.4,27.2
59218,109.6,12.4,9.2,13.7
59219,106.2,3.8,4.8,19.1
59221,94.0,6.5,2.4,13.3
59222,107.8,6.1,6.0,15.1
59223,165.2,21.1,0.6,10.9
59225,90.0,5.5,0.8,42.4
59226,99.3,13.6,4.0,7.3
59230,100.0,7.1,4.3,19.3
59231,93.0,4.3,4.0,20.6
59240,91.8,0.0,0.0,23.6
59241,47.8,23.5,0.0,5.9
59242,101.6,7.7,8.0,23.5
59243,133.3,0.0,31.0,23.8
59244,105.4,9.1,5.7,18.3
59247,64.3,0.0,0.0,8.7
59248,105.2,6.1,5.1,20.4
59250,140.4,7.0,7.7,31.3
59252,102.2,7.4,2.1,28.2
59253,137.8,0.0,0.0,17.0
59254,110.8,0.0,0.0,28.2
59255,91.0,3.6,6.4,25.0
59256,94.5,10.2,6.1,8.3
59257,116.7,0.0,0.0,23.1
59258,233.3,0.0,0.0,32.0
59259,102.2,0.0,3.3,51.6
59260,118.0,6.6,3.0,29.0
59261,110.6,6.5,4.3,5.0
59262,91.5,3.6,4.9,27.5
59263,91.6,6.9,2.5,19.3
59270,110.3,4.2,3.0,26.4
59274,105.2,7.7,5.0,13.7
59275,117.8,5.3,2.1,25.3
59276,133.5,2.7,4.3,26.2
59301,100.0,0.0,0.0,0.0
59311,98.9,6.6,5.4,19.3
59312,118.9,2.5,8.6,38.9
59313,66.7,23.3,0.0,13.3
59314,103.3,4.0,5.7,19.1
59315,102.3,9.0,0.0,24.7
59317,97.5,2.5,6.3,43.0
59318,102.7,2.7,10.4,25.7
59322,135.2,0.0,0.0,11.0
59323,103.8,9.4,0.0,7.5
59324,96.9,7.4,2.8,6.0
59326,103.7,3.1,6.0,21.5
59327,93.2,5.3,8.0,14.2
59330,112.1,6.9,3.8,29.3
59332,111.6,7.0,5.2,18.0
59333,102.0,0.0,1.0,17.6
59336,66.7,20.0,0.0,0.0
59337,168.6,5.3,4.8,14.9
59338,115.2,6.6,7.9,28.0
59339,87.8,11.0,5.2,9.7
59343,144.2,10.2,0.0,26.0
59344,107.7,14.8,1.9,37.0
59347,85.2,11.7,0.6,13.8
59349,94.2,6.3,1.3,16.6
59351,106.8,4.8,2.3,29.4
59353,134.7,6.3,1.7,29.0
59354,87.6,3.8,3.8,22.3
59401,81.5,20.4,0.0,0.0
59404,107.1,4.2,8.1,14.2
59405,101.4,5.6,4.9,19.0
59410,99.1,5.8,11.1,17.5
59411,88.9,4.0,1.7,26.4
59412,214.8,6.5,20.7,7.5
59414,94.7,5.2,1.1,24.8
59416,93.9,10.4,0.0,20.6
59417,161.7,6.8,0.0,20.4
59418,97.7,6.9,7.2,9.7
59419,170.4,4.1,0.0,9.6
59420,119.0,0.0,2.2,41.3
59421,124.4,8.4,8.4,17.3
59422,106.6,4.3,1.3,32.7
59424,98.4,4.5,5.1,25.3
59425,125.0,0.0,0.0,44.4
59427,93.7,6.8,3.4,20.4
59430,86.0,6.2,3.7,15.9
59432,97.5,15.1,0.0,17.1
59433,98.5,4.4,0.0,51.9
59434,100.0,7.7,4.8,21.2
59436,89.4,9.6,2.6,14.8
59440,94.2,9.1,4.3,18.9
59441,219.4,0.0,6.1,25.2
59442,144.4,0.0,6.8,22.7
59443,96.0,3.9,6.6,26.3
59444,117.0,2.1,1.8,26.7
59446,97.7,11.1,11.9,16.6
59447,97.7,11.1,4.0,16.4
59448,147.4,6.1,1.2,21.6
59450,109.7,11.7,7.7,7.3
59451,102.6,4.9,3.2,22.9
59452,109.9,4.0,0.0,18.8
59453,98.1,11.0,2.6,30.1
59454,119.0,6.0,0.8,26.0
59456,111.0,8.9,4.7,14.6
59457,188.9,6.2,33.1,8.1
59460,103.1,4.4,4.2,23.3
59461,132.0,3.4,3.4,36.2
59462,175.0,0.0,0.0,27.3
59463,123.4,3.5,8.7,17.4
59464,136.1,0.0,0.0,55.3
59465,96.5,4.6,4.9,27.7
59466,117.6,0.0,0.0,24.3
59467,126.5,9.0,4.5,13.5
59468,98.2,0.0,9.2,22.9
59469,82.8,3.6,7.0,21.0
59471,137.1,11.6,2.7,17.7
59472,107.8,6.5,9.5,18.8
59474,98.8,4.4,2.3,29.2
59477,122.9,5.1,5.5,17.9
59479,232.6,1.9,0.0,16.6
59480,113.3,4.9,1.4,21.3
59482,78.9,1.1,1.7,17.1
59483,128.1,6.7,3.8,16.5
59484,86.0,14.4,8.0,26.1
59485,117.4,0.0,0.0,17.0
59486,138.1,5.2,3.0,33.6
59487,92.6,10.1,3.9,23.4
59489,120.3,7.1,4.0,18.8
59501,111.8,13.8,0.0,29.0
59520,102.5,6.1,8.0,15.4
59521,99.4,6.6,2.0,19.6
59522,92.2,9.4,7.1,7.7
59523,83.9,3.8,1.4,26.7
59524,103.9,7.8,2.5,21.8
59525,117.9,5.3,3.7,20.9
59526,82.0,16.9,0.4,23.6
59527,92.9,7.9,7.9,9.0
59528,95.3,9.2,8.2,10.2
59529,105.1,3.6,1.8,19.7
59530,107.7,5.6,2.3,34.7
59531,84.4,6.0,0.0,38.6
59532,127.9,16.9,0.0,11.0
59535,150.0,8.9,8.9,12.6
59537,145.7,0.0,0.0,20.9
59538,104.2,0.0,8.2,16.3
59540,109.0,7.2,1.4,20.8
59542,154.0,8.6,0.0,17.5
59544,175.0,17.0,0.6,23.0
59545,80.8,4.3,8.5,12.2
59546,165.0,0.0,0.0,84.9
59547,50.0,2.0,21.6,57.8
59601,87.2,0.0,9.6,15.1
59602,93.3,5.6,6.8,19.5
59631,99.1,6.6,4.1,16.6
59632,87.3,4.7,6.4,23.7
59633,109.0,4.2,5.0,24.3
59634,144.6,12.0,0.0,16.4
59635,97.3,8.8,2.9,17.2
59636,119.0,8.0,6.8,13.4
59638,1900.0,7.5,92.5,0.0
59639,125.3,3.0,4.3,13.2
59640,113.6,2.0,0.8,25.9
59642,79.2,0.0,0.0,32.6
59643,175.0,0.0,0.0,6.8
59644,227.0,5.5,0.0,34.2
59645,94.4,9.1,5.2,25.6
59647,104.6,5.2,6.3,24.3
59648,118.9,0.0,3.3,4.7
59701,96.8,0.4,1.2,31.8
59703,102.7,5.6,9.2,18.5
59710,95.7,0.0,2.2,23.3
59711,118.4,2.6,0.0,37.4
59713,104.5,7.2,5.0,23.6
59714,286.5,15.9,11.4,10.9
59715,98.5,4.2,6.9,10.9
59716,109.4,11.2,17.5,12.8
59718,113.7,4.6,9.4,11.0
59720,114.1,4.8,13.2,10.5
59721,194.1,0.0,0.0,76.7
59722,111.3,2.5,5.7,26.2
59724,178.6,4.0,5.0,19.2
59725,110.0,0.0,0.0,60.3
59727,97.2,10.1,9.2,18.3
59728,140.6,9.1,5.8,39.6
59729,100.7,4.1,1.8,32.5
59730,103.1,0.8,0.0,32.7
59731,117.4,5.9,3.5,16.2
59732,156.5,9.3,0.0,41.5
59733,93.2,2.6,7.7,33.5
59735,157.5,19.0,9.5,11.4
59736,137.6,6.3,9.6,25.8
59739,91.0,1.6,14.8,22.7
59740,108.3,0.8,13.6,34.4
59741,63.2,5.7,1.7,20.9
59743,98.9,5.0,4.3,18.4
59745,89.4,2.4,1.6,34.4
59746,120.9,5.3,12.6,23.2
59747,107.7,0.0,0.0,43.2
59748,96.9,4.1,6.2,24.9
59749,130.5,2.1,1.6,24.9
59750,84.4,5.0,4.3,28.4
59751,140.8,7.1,6.3,18.3
59752,97.2,4.2,8.4,14.3
59754,94.0,3.7,3.1,17.9
59755,129.7,5.5,5.1,24.9
59756,105.0,3.4,2.9,33.3
59758,450.6,0.0,9.4,10.7
59759,124.4,6.3,4.7,19.6
59760,102.8,8.7,6.5,27.8
59761,83.4,5.6,4.2,25.0
59762,133.0,2.7,1.1,41.0
59801,125.9,4.5,9.8,42.6
59802,104.3,9.0,15.6,11.1
59803,119.8,4.1,13.5,15.1
59804,90.0,6.7,7.4,13.8
59808,93.8,6.0,8.1,22.5
59820,92.1,5.6,8.1,15.0
59821,109.7,7.1,3.5,23.8
59823,91.0,6.7,5.6,14.3
59824,113.1,7.2,11.3,15.9
59825,97.4,7.4,4.6,18.1
59826,92.0,8.7,6.0,21.0
59827,88.4,5.8,7.0,42.6
59828,122.1,1.6,0.0,29.9
59829,93.2,9.3,7.2,21.7
59830,93.4,3.4,6.8,30.5
59831,77.4,14.5,0.0,37.0
59832,103.6,6.1,2.0,20.5
59833,130.2,11.5,0.6,20.6
59834,98.6,8.3,3.3,23.3
59837,75.6,5.6,0.2,14.1
59840,85.7,4.4,2.5,35.1
59841,94.0,4.7,3.6,28.5
59842,98.9,16.3,10.8,5.9
59843,125.0,0.0,0.0,0.0
59844,80.7,21.7,0.0,14.3
59845,88.2,8.5,3.9,30.3
59846,116.0,4.9,3.4,31.4
59847,78.8,3.5,0.0,31.1
59848,97.7,5.0,3.8,14.4
59851,134.0,16.9,6.5,20.2
59853,186.8,0.0,0.0,0.0
59854,107.0,8.1,0.0,30.3
59855,114.9,5.0,5.7,40.9
59856,99.0,6.4,5.4,12.8
59858,140.1,5.6,7.1,20.7
59859,104.8,11.4,2.7,27.7
59860,102.5,5.2,5.3,34.6
59863,101.0,5.1,7.3,23.2
59864,66.7,0.0,0.0,54.4
59865,95.4,8.2,4.5,16.5
59866,101.7,9.7,3.1,17.2
59867,126.5,5.2,1.3,31.0
59868,162.5,0.0,0.0,12.7
59870,117.0,1.9,6.8,30.9
59871,109.1,4.8,3.6,23.7
59872,170.8,0.0,0.0,26.2
59873,94.2,4.8,7.8,28.8
59874,109.6,4.7,2.4,28.9
59875,90.8,2.7,4.2,26.1
59901,95.4,4.6,3.1,27.3
59910,99.5,6.6,5.7,16.8
59911,90.3,0.0,0.0,29.7
59912,101.8,4.7,2.7,31.7
59913,95.1,5.4,3.9,17.1
59914,133.5,1.9,3.0,17.3
59915,107.4,0.0,1.4,39.0
59916,79.0,0.0,0.0,27.2
59917,95.0,5.1,2.6,50.0
59918,102.7,8.6,2.5,25.0
59919,86.3,6.7,11.4,13.0
59920,114.9,1.3,3.3,21.6
59922,96.0,4.7,4.7,20.2
59923,74.3,5.6,3.0,37.0
59925,100.5,5.1,3.7,26.9
59926,131.8,9.6,5.0,20.0
59927,131.3,8.6,0.0,26.3
59928,72.5,10.4,3.8,18.6
59929,126.8,0.0,0.0,52.7
59930,153.3,5.3,0.0,36.3
59931,74.1,0.0,0.0,41.9
59932,117.1,0.0,4.9,46.4
59933,125.5,1.8,3.0,31.5
59934,223.3,17.5,0.0,0.0
59935,98.3,4.0,3.4,36.3
59936,95.5,2.2,3.0,33.5
59937,95.0,25.5,7.0,24.1
60002,105.1,3.5,5.9,17.8
60004,100.1,6.6,5.2,16.2
60005,93.4,5.4,3.2,18.7
60007,103.7,5.1,3.6,19.9
60008,93.6,4.2,5.1,19.2
60010,100.6,4.5,5.9,15.6
60012,95.7,7.0,3.5,20.2
60013,94.0,9.7,5.2,14.1
60014,103.5,6.9,6.9,12.3
60015,100.2,6.3,5.7,13.4
60016,94.5,8.2,6.1,16.2
60018,90.5,5.1,5.1,17.5
60020,100.5,7.8,5.7,15.3
60021,87.0,5.3,6.3,19.0
60022,91.6,7.2,6.6,10.6
60025,100.9,7.9,2.6,19.0
60026,96.6,7.0,3.2,20.4
60029,93.9,8.2,2.4,22.5
60030,104.3,8.2,2.3,14.7
60031,98.3,6.7,7.2,16.1
60033,95.5,7.8,7.5,12.4
60034,99.7,6.4,6.2,12.9
60035,133.8,4.5,7.1,13.2
60040,95.9,6.4,3.5,22.7
60041,106.9,6.9,3.9,12.3
60042,113.6,4.3,7.5,17.3
60043,106.4,5.7,6.2,13.3
60044,105.0,8.1,4.6,15.0
60045,83.2,6.0,7.3,15.7
60046,95.9,8.9,6.1,22.7
60047,97.5,8.2,6.9,13.2
60048,99.8,7.8,5.9,12.5
60050,95.4,9.0,6.2,15.7
60051,101.7,6.8,6.9,14.5
60053,100.4,7.9,6.1,13.7
60056,96.9,5.3,4.4,25.7
60060,97.4,5.2,4.2,17.3
60061,105.1,6.9,6.4,13.8
60062,97.6,8.0,4.0,13.1
60064,87.9,5.3,3.0,27.0
60067,103.7,7.6,10.5,9.8
60068,88.5,5.9,3.3,17.0
60069,93.7,6.5,4.1,20.1
60070,95.4,6.8,5.3,34.8
60071,114.4,6.9,3.5,15.6
60072,100.8,5.8,8.3,13.9
60073,104.5,10.4,4.8,18.6
60074,102.6,8.1,7.8,8.5
60076,106.8,5.2,5.4,11.8
60077,91.3,6.6,4.5,20.8
60081,94.9,5.6,5.2,19.4
60083,107.7,7.0,6.0,13.4
60084,90.8,6.6,7.2,15.0
60085,96.6,6.5,5.9,14.2
60087,101.3,7.9,9.1,8.4
60088,100.2,7.1,6.7,12.1
60089,277.4,28.8,34.4,0.5
60090,94.1,5.9,4.1,14.5
60091,101.1,4.8,5.5,14.5
60093,93.6,7.5,2.3,19.2
60096,92.2,7.8,2.7,18.9
60097,94.8,6.0,4.8,16.3
60098,109.0,5.6,2.8,12.5
60099,93.0,6.7,6.1,16.9
60101,91.1,6.8,8.5,12.4
60102,96.4,7.4,6.0,14.8
60103,96.6,7.6,5.7,12.6
60104,100.6,5.6,6.2,12.8
60106,84.2,5.5,7.4,15.1
60107,104.9,5.0,7.7,14.2
60108,100.9,6.9,5.9,12.0
60109,88.6,4.5,6.2,20.7
60110,79.0,8.1,11.9,15.3
60111,99.8,9.3,7.6,7.5
60112,109.0,4.9,0.0,63.2
60113,113.4,4.3,8.5,5.6
60115,110.3,4.9,11.7,13.0
60118,97.2,9.7,24.5,9.3
60119,103.4,4.8,6.5,17.8
60120,95.8,7.6,5.3,13.6
60123,98.5,7.6,7.3,10.3
60124,99.5,7.8,7.0,13.0
60126,100.0,5.6,3.8,18.8
60129,94.8,7.6,6.3,15.3
60130,146.6,1.0,3.5,33.6
60131,85.5,2.2,6.1,15.9
60133,102.2,7.1,6.1,14.4
60134,93.7,7.4,8.1,10.2
60135,95.3,8.0,4.9,13.7
60136,109.6,9.5,7.7,11.4
60137,107.5,0.3,1.3,7.1
60139,93.2,7.5,5.0,16.4
60140,99.4,5.8,6.6,11.3
60141,92.0,5.1,5.5,13.7
60142,978.6,0.0,2.6,80.1
60143,89.6,6.5,3.7,31.8
60144,93.2,3.6,5.3,19.5
60145,143.5,0.0,0.0,25.0
60146,133.0,10.1,5.3,9.0
60148,100.2,7.4,7.4,19.3
60150,95.1,6.3,6.6,16.4
60151,110.4,5.7,8.4,15.9
60152,95.3,5.8,4.4,13.0
60153,100.7,5.5,6.4,18.3
60154,96.6,6.3,8.7,14.9
60155,86.9,4.2,4.9,23.7
60156,95.8,4.1,3.1,17.1
60157,94.7,8.3,7.9,8.1
60160,112.0,8.0,12.9,15.6
60162,102.5,6.8,5.3,10.5
60163,97.7,3.6,9.2,11.9
60164,112.7,5.6,6.0,15.6
60165,102.6,7.8,6.3,13.5
60169,110.9,9.3,8.1,5.0
60171,93.5,6.2,7.3,11.7
60172,98.1,4.0,4.0,14.5
60173,97.7,6.8,7.8,14.1
60174,98.7,4.3,5.6,9.6
60175,91.0,5.5,6.9,17.5
60176,110.0,9.5,5.0,12.8
60177,103.6,6.9,5.7,14.2
60178,101.8,10.4,5.0,10.7
60180,92.4,8.7,6.2,14.7
60181,88.3,11.2,5.4,15.3
60184,95.5,5.5,7.1,13.1
60185,96.3,4.6,4.6,23.3
60187,102.9,7.2,6.8,11.0
60188,99.0,9.7,8.6,14.9
60189,95.4,6.0,6.7,12.8
60190,96.1,6.1,5.1,16.2
60191,98.5,6.3,4.4,18.0
60192,101.5,5.8,7.9,16.6
60193,100.5,6.3,3.8,13.8
60194,96.3,5.0,4.2,17.3
60195,89.7,4.3,3.8,16.2
60201,81.2,5.1,5.2,6.6
60202,88.4,10.8,15.3,17.1
60203,87.0,5.5,4.5,13.5
60301,75.9,7.8,3.6,20.2
60302,97.7,5.7,7.8,19.5
60304,89.5,5.6,3.8,16.5
60305,90.1,6.8,3.4,10.8
60401,92.7,10.1,5.9,16.7
60402,96.8,6.5,6.2,18.4
60403,101.8,6.4,7.3,10.4
60404,113.2,7.2,7.8,18.4
60406,96.6,7.5,5.1,16.9
60407,101.7,7.6,7.7,9.7
60408,116.1,7.0,8.2,14.3
60409,116.4,9.0,6.9,10.3
60410,82.4,7.9,7.8,13.1
60411,104.3,7.5,5.4,14.8
60415,88.2,7.8,7.5,13.1
60416,94.2,4.4,5.7,13.8
60417,107.6,7.0,6.2,11.0
60419,97.6,8.2,6.0,24.7
60420,78.0,8.2,7.9,12.8
60421,103.7,6.5,6.7,19.3
60422,104.0,5.1,5.2,15.9
60423,90.0,4.4,7.8,20.4
60424,96.4,8.1,6.1,15.5
60425,97.8,6.1,6.5,15.4
60426,80.6,8.4,6.7,15.5
60428,86.2,8.4,8.3,14.2
60429,86.6,6.7,5.5,14.5
60430,84.4,7.5,6.1,15.3
60431,90.4,7.7,4.5,16.6
60432,96.5,6.6,6.2,11.5
60433,109.3,8.5,7.5,8.6
60435,107.9,7.1,7.6,15.7
60436,93.1,6.6,7.6,13.3
60437,106.0,6.0,7.7,10.0
60438,100.0,12.8,7.9,14.0
60439,79.3,8.2,6.3,15.3
60440,95.1,5.5,5.0,21.3
60441,96.1,6.9,6.7,11.4
60442,101.0,6.9,6.5,11.8
60443,102.1,7.0,5.9,9.8
60444,83.4,4.4,8.4,16.4
60445,109.3,8.9,5.1,11.4
60446,92.4,4.7,6.9,18.6
60447,95.9,8.9,9.2,9.9
60448,93.4,7.9,5.5,9.4
60449,99.3,6.5,5.1,13.4
60450,89.7,5.6,4.2,18.1
60451,95.3,5.9,5.0,18.0
60452,99.8,7.3,6.6,11.3
60453,102.7,6.4,6.9,14.4
60455,95.7,4.8,5.4,18.5
60456,93.7,8.2,6.1,15.3
60457,87.2,5.6,7.7,13.7
60458,106.8,5.9,5.2,16.2
60459,89.1,6.0,7.4,9.9
60460,104.5,8.1,6.7,14.5
60461,87.0,9.3,5.2,14.7
60462,90.1,5.4,6.4,29.2
60463,94.6,5.3,4.4,22.1
60464,93.5,7.3,4.3,29.5
60465,86.8,5.2,3.1,28.8
60466,82.1,6.0,5.8,20.1
60467,89.4,7.6,4.9,14.6
60468,94.1,7.2,4.8,21.7
60469,108.8,8.5,7.2,15.0
60470,100.7,9.0,5.8,7.4
60471,118.5,3.5,5.7,12.0
60472,104.6,9.6,10.1,11.9
60473,91.9,4.2,6.8,16.4
60474,87.6,7.2,5.9,16.7
60475,109.1,4.1,6.6,16.1
60476,106.7,6.3,7.8,13.7
60477,86.0,7.3,6.1,18.4
60478,91.6,5.4,5.1,17.9
60479,78.8,8.1,5.6,17.7
60480,113.1,9.1,6.4,9.5
60481,95.9,5.2,5.1,25.6
60482,102.2,6.1,4.9,20.3
60484,100.5,7.2,7.3,14.9
60487,73.1,7.0,5.7,10.0
60490,98.0,5.8,5.4,13.6
60491,101.7,8.8,7.2,6.1
60501,101.2,6.0,5.2,18.7
60502,100.8,8.1,5.8,10.2
60503,95.2,7.5,4.4,9.4
60504,91.6,7.8,4.5,4.9
60505,97.9,6.6,8.4,6.7
60506,100.9,8.0,7.4,9.6
60510,103.9,8.5,7.5,12.0
60511,97.5,6.7,5.8,14.4
60512,130.8,5.9,5.3,19.3
60513,77.2,2.2,0.0,31.0
60514,83.0,6.1,3.3,13.1
60515,93.9,8.6,1.9,12.8
60516,93.1,6.2,5.3,18.7
60517,93.0,5.2,5.1,19.9
60518,102.3,5.3,7.3,12.2
60519,102.5,7.7,5.2,15.3
60520,242.9,0.0,0.0,29.2
60521,90.0,6.2,5.2,14.4
60523,102.5,9.6,2.9,14.7
60525,83.5,4.7,2.9,42.2
60526,96.5,6.1,4.0,19.2
60527,87.7,6.1,4.5,18.1
60530,97.2,5.9,3.8,21.4
60531,121.6,4.8,4.8,16.6
60532,102.5,5.0,3.6,17.3
60534,99.1,5.7,7.3,15.5
60536,104.5,6.3,5.8,12.9
60537,93.1,5.0,7.2,10.8
60538,137.8,4.9,5.8,9.9
60539,96.9,10.0,6.5,10.2
60540,725.9,2.7,0.0,0.0
60541,95.6,7.9,6.8,14.7
60542,92.2,6.4,4.4,9.3
60543,98.9,6.5,5.4,13.6
60544,99.0,8.2,7.0,10.7
60545,83.1,6.8,6.2,18.2
60546,107.4,5.6,4.0,10.5
60548,92.7,7.5,5.3,15.9
60549,101.0,7.0,10.3,17.4
60550,111.1,13.2,21.1,28.4
60551,99.9,6.5,5.7,22.5
60552,231.5,4.4,9.4,11.4
60553,105.0,5.3,4.9,13.2
60554,119.8,6.4,3.8,17.6
60555,102.4,7.6,7.4,17.3
60556,98.6,7.7,7.8,13.1
60557,92.7,8.3,6.2,11.8
60558,124.0,0.0,11.4,23.2
60559,97.2,8.0,2.4,15.9
60560,88.8,5.5,5.2,16.1
60561,100.2,6.8,4.4,11.3
60563,96.1,6.1,5.5,21.1
60564,94.3,6.4,5.7,13.9
60565,99.4,8.7,5.4,9.1
60585,97.6,6.6,5.7,12.9
60586,103.6,9.5,4.3,6.7
60601,93.4,9.0,7.1,6.8
60602,87.3,6.7,8.7,14.0
60603,126.3,1.5,6.5,0.5
60604,98.9,18.3,14.1,11.4
60605,91.0,6.8,19.6,8.7
60606,82.4,7.0,7.6,10.1
60607,104.7,0.0,5.4,11.5
60608,101.1,7.6,15.0,5.3
60609,124.9,5.0,10.6,9.9
60610,98.0,7.0,8.0,12.1
60611,88.3,3.7,7.3,16.1
60612,87.5,1.7,7.8,21.5
60613,89.7,6.8,8.9,9.9
60614,102.2,1.4,10.8,9.7
60615,104.0,4.8,11.2,9.4
60616,80.7,4.5,12.0,15.8
60617,90.9,4.7,7.3,15.9
60618,83.0,8.3,7.4,15.1
60619,101.2,4.2,5.6,9.2
60620,82.3,5.1,6.2,17.1
60621,81.6,6.8,6.9,17.7
60622,88.1,6.8,6.8,14.2
60623,110.1,2.4,5.8,6.1
60624,98.1,7.9,7.8,10.6
60625,90.2,8.2,7.2,11.6
60626,97.7,5.0,6.2,10.1
60628,97.1,6.2,9.7,9.8
60629,87.4,6.8,7.6,17.2
60630,95.8,8.5,7.9,10.5
60631,94.7,5.0,5.0,15.4
60632,94.3,3.7,3.6,18.9
60633,104.9,7.7,7.5,10.4
60634,109.9,7.0,6.6,16.5
60636,93.7,6.3,5.0,15.2
60637,86.5,6.8,6.4,21.1
60638,77.6,11.2,9.8,11.8
60639,99.3,6.2,5.0,14.0
60640,99.8,7.3,7.7,9.9
60641,108.4,2.3,6.7,13.4
60642,96.4,5.9,5.7,11.6
60643,109.1,1.6,5.1,6.0
60644,81.9,6.4,5.7,18.8
60645,88.8,6.0,7.4,13.9
60646,100.9,6.7,4.1,13.4
60647,86.6,5.8,3.2,20.7
60649,102.7,4.3,7.6,7.2
60651,75.4,5.1,7.0,14.4
60652,85.6,7.6,7.7,11.8
60653,88.9,7.1,7.3,11.6
60654,76.2,6.5,5.7,12.8
60655,100.6,0.4,5.6,6.6
60656,95.3,7.6,5.3,12.8
60657,104.5,3.3,4.0,17.6
60659,101.0,1.6,11.8,8.0
60660,101.2,5.1,7.0,11.9
60661,102.0,5.8,8.2,13.4
60706,100.2,1.5,7.7,3.2
60707,95.2,4.8,5.5,22.1
60712,91.0,6.1,7.0,16.2
60714,93.7,5.2,3.9,25.2
60803,93.5,5.3,5.1,25.1
60804,98.2,6.5,5.9,14.4
60805,99.1,8.4,9.5,8.0
60827,79.4,6.8,6.0,13.7
60901,77.8,6.8,7.9,10.0
60910,91.4,6.2,6.7,15.4
60911,101.8,5.2,7.3,17.6
60912,107.4,5.5,6.1,17.8
60913,113.6,3.4,4.0,26.1
60914,101.0,2.3,6.9,28.7
60915,89.1,10.4,10.4,13.4
60917,93.8,6.0,7.9,16.8
60918,103.0,3.7,5.0,13.4
60919,112.8,8.4,1.5,22.9
60920,94.4,7.9,4.8,23.9
60921,96.5,3.6,1.2,21.9
60922,105.7,5.9,7.1,19.4
60924,118.9,7.2,7.6,10.3
60926,101.2,5.3,3.6,27.5
60927,90.9,0.0,0.0,35.7
60928,93.3,5.1,3.9,24.6
60929,91.8,6.5,8.1,25.6
60930,78.5,5.9,6.9,17.5
60931,88.7,11.6,1.0,25.8
60932,103.8,9.5,5.4,14.6
60933,69.4,9.8,0.0,0.0
60934,107.6,5.9,8.8,28.3
