,zip_code, !!Total:, !!Total:!!Urban, !!Total:!!Rural
6653,21209,28659,28659,0
6654,21210,14441,14441,0
6655,21211,17721,17721,0
6656,21212,32317,32317,0
6657,21213,28217,28217,0
6658,21214,19344,19344,0
6659,21215,54198,54198,0
6660,21216,27729,27729,0
6661,21217,30448,30448,0
6662,21218,46238,46238,0
6663,21219,9594,9434,160
6664,21220,44568,44281,287
6665,21221,43381,42676,705
6666,21222,59062,59062,0
6667,21223,20438,20438,0
6668,21224,54266,54266,0
6669,21225,34138,34138,0
6670,21226,7368,7368,0
6671,21227,35837,35635,202
6672,21228,50418,50418,0
6673,21229,43464,43464,0
6674,21230,36660,36660,0
6675,21231,17062,17062,0
6676,21233,4,4,0
6677,21234,67308,67259,49
6678,21236,40555,40555,0
6679,21237,31477,31477,0
6680,21239,26605,26605,0
6681,21240,0,0,0
6682,21244,38015,36611,1404
6683,21250,3391,3391,0
6684,21251,277,277,0
6685,21252,5775,5775,0
6686,21285,2,2,0
6687,21286,21470,21460,10
6688,21287,0,0,0
6689,21401,39308,38712,596
6690,21402,1026,943,83
6691,21403,31521,31521,0
6692,21405,622,392,230
6693,21409,20326,20278,48
6694,21502,41153,34759,6394
6695,21520,2060,0,2060
6696,21521,1171,0,1171
6697,21523,271,0,271
6698,21524,500,350,150
6699,21529,651,463,188
6700,21530,1520,0,1520
6701,21531,2176,0,2176
6702,21532,13328,8357,4971
6703,21536,4029,0,4029
6704,21538,622,0,622
6705,21539,2536,0,2536
6706,21540,85,0,85
6707,21541,1626,0,1626
6708,21542,110,0,110
6709,21543,230,127,103
6710,21545,1719,0,1719
6711,21550,13499,4548,8951
6712,21555,1619,0,1619
6713,21557,1911,94,1817
6714,21560,35,0,35
6715,21561,2571,0,2571
6716,21562,2857,129,2728
6717,21601,23945,18033,5912
6718,21607,492,0,492
6719,21610,297,0,297
6720,21612,432,0,432
6721,21613,17967,14978,2989
6722,21617,10719,0,10719
6723,21619,6598,4739,1859
6724,21620,12726,7392,5334
6725,21622,475,0,475
6726,21623,2244,0,2244
6727,21624,201,0,201
6728,21625,2329,0,2329
6729,21626,101,0,101
6730,21627,27,0,27
6731,21628,496,0,496
6732,21629,9911,5009,4902
6733,21631,2644,0,2644
6734,21632,6616,0,6616
6735,21634,302,0,302
6736,21635,1969,0,1969
6737,21636,1186,0,1186
6738,21638,5058,2911,2147
6739,21639,4354,0,4354
6740,21640,1798,0,1798
6741,21641,128,0,128
6742,21643,5820,0,5820
6743,21644,93,0,93
6744,21645,1005,0,1005
6745,21647,248,0,248
6746,21648,233,0,233
6747,21649,1764,0,1764
6748,21650,206,0,206
6749,21651,2718,0,2718
6750,21652,161,0,161
6751,21653,124,0,124
6752,21654,1129,0,1129
6753,21655,4798,0,4798
6754,21657,1108,0,1108
6755,21658,3723,0,3723
6756,21659,1102,0,1102
6757,21660,3927,0,3927
6758,21661,2427,0,2427
6759,21662,668,0,668
6760,21663,3142,0,3142
6761,21664,472,0,472
6762,21665,291,0,291
6763,21666,12848,11224,1624
6764,21667,285,0,285
6765,21668,1745,0,1745
6766,21669,189,0,189
6767,21671,773,0,773
6768,21672,158,0,158
6769,21673,3122,0,3122
6770,21675,87,0,87
6771,21676,315,0,315
6772,21677,415,0,415
6773,21678,2145,0,2145
6774,21679,429,0,429
6775,21701,39629,36251,3378
6776,21702,46412,42824,3588
6777,21703,41138,38870,2268
6778,21704,19275,16969,2306
6779,21705,9,9,0
6780,21710,4769,3266,1503
6781,21711,1108,0,1108
6782,21713,9800,36,9764
6783,21714,358,358,0
6784,21715,87,0,87
6785,21716,6753,6490,263
6786,21717,199,159,40
6787,21718,134,0,134
6788,21719,1230,1112,118
6789,21722,5674,0,5674
6790,21723,937,0,937
6791,21727,6593,0,6593
6792,21733,1134,0,1134
6793,21734,845,792,53
6794,21737,2318,0,2318
6795,21738,3373,0,3373
6796,21740,65619,58800,6819
6797,21742,33069,28450,4619
6798,21746,2861,2861,0
6799,21750,3662,0,3662
6800,21754,7115,2057,5058
6801,21755,5627,21,5606
6802,21756,3669,0,3669
6803,21757,2870,0,2870
6804,21758,4809,1779,3030
6805,21762,233,0,233
6806,21766,633,0,633
6807,21767,1150,1150,0
6808,21769,11759,7004,4755
6809,21770,7575,2760,4815
6810,21771,30697,16424,14273
6811,21773,5410,0,5410
6812,21774,15496,13861,1635
6813,21776,5726,1054,4672
6814,21777,1890,0,1890
6815,21778,1145,0,1145
6816,21779,971,0,971
6817,21780,1688,34,1654
6818,21781,165,154,11
6819,21782,3866,0,3866
6820,21783,9306,4709,4597
6821,21784,40028,28312,11716
6822,21787,11066,7158,3908
6823,21788,11491,6789,4702
6824,21790,93,0,93
6825,21791,5292,0,5292
6826,21793,10447,8589,1858
6827,21794,2532,0,2532
6828,21795,9873,6826,3047
6829,21797,8956,0,8956
6830,21798,2366,0,2366
6831,21801,31183,28338,2845
6832,21804,40049,36183,3866
6833,21810,199,0,199
6834,21811,23907,19688,4219
6835,21813,2862,259,2603
6836,21814,342,0,342
6837,21817,4825,3509,1316
6838,21821,847,0,847
6839,21822,2548,171,2377
6840,21824,166,0,166
6841,21826,5436,5370,66
6842,21829,479,0,479
6843,21830,4217,207,4010
6844,21835,472,0,472
6845,21837,2647,0,2647
6846,21838,1717,0,1717
6847,21840,371,0,371
6848,21841,903,0,903
6849,21842,11104,11026,78
6850,21849,3162,319,2843
6851,21850,3167,0,3167
6852,21851,7229,0,7229
6853,21853,10179,6406,3773
6854,21856,879,0,879
6855,21861,830,0,830
6856,21862,119,0,119
6857,21863,4843,0,4843
6858,21864,590,0,590
6859,21865,439,0,439
6860,21866,36,0,36
6861,21867,78,0,78
6862,21869,908,0,908
6863,21871,1918,0,1918
6864,21872,684,0,684
6865,21874,2240,0,2240
6866,21875,7231,5166,2065
6867,21890,3258,0,3258
6868,21901,18517,12693,5824
6869,21902,414,414,0
6870,21903,5835,5290,545
6871,21904,6689,2148,4541
6872,21911,11207,4339,6868
6873,21912,1312,0,1312
6874,21913,682,0,682
6875,21914,736,690,46
6876,21915,2981,0,2981
6877,21917,2384,1046,1338
6878,21918,4269,0,4269
6879,21919,3124,0,3124
6880,21920,555,0,555
6881,21921,44983,26956,18027
6882,21930,56,0,56
6883,22003,59372,59372,0
6884,22015,43941,43941,0
6885,22025,18470,18371,99
6886,22026,20225,20225,0
6887,22027,2330,2330,0
6888,22030,60431,58777,1654
6889,22031,35256,35256,0
6890,22032,29909,29909,0
6891,22033,40692,40692,0
6892,22035,22,22,0
6893,22039,18278,14276,4002
6894,22041,28039,28039,0
6895,22042,34638,34638,0
6896,22043,25850,25850,0
6897,22044,13847,13847,0
6898,22046,18576,18576,0
6899,22060,9677,9627,50
6900,22066,18165,15244,2921
6901,22079,35225,33630,1595
6902,22101,31414,31414,0
6903,22102,27743,27156,587
6904,22124,18488,18488,0
6905,22125,917,917,0
6906,22134,7357,6687,670
6907,22150,27955,27955,0
6908,22151,18026,18026,0
6909,22152,29843,29843,0
6910,22153,32697,32697,0
6911,22172,10679,10476,203
6912,22180,26666,26666,0
6913,22181,15555,15555,0
6914,22182,27778,27778,0
6915,22191,74189,74151,38
6916,22192,60299,59729,570
6917,22193,83064,83064,0
6918,22201,39331,39331,0
6919,22202,28472,28472,0
6920,22203,25437,25437,0
6921,22204,52761,52761,0
6922,22205,18594,18594,0
6923,22206,21645,21645,0
6924,22207,33734,33734,0
6925,22209,14859,14859,0
6926,22211,924,924,0
6927,22213,3600,3600,0
6928,22214,0,0,0
6929,22301,14356,14356,0
6930,22302,17972,17972,0
6931,22303,16109,16109,0
6932,22304,49237,49237,0
6933,22305,17849,17849,0
6934,22306,33330,33330,0
6935,22307,10271,10271,0
6936,22308,13935,13935,0
6937,22309,33773,33526,247
6938,22310,29611,29611,0
6939,22311,19934,19934,0
6940,22312,30447,30447,0
6941,22314,35784,35784,0
6942,22315,28184,28184,0
6943,22401,27799,27799,0
6944,22405,34430,29081,5349
6945,22406,27129,15451,11678
6946,22407,62668,56053,6615
6947,22408,32043,28539,3504
6948,22427,3379,0,3379
6949,22432,351,0,351
6950,22433,192,0,192
6951,22435,2124,0,2124
6952,22436,618,0,618
6953,22437,694,0,694
6954,22438,426,0,426
6955,22443,9151,3975,5176
6956,22448,724,0,724
6957,22454,1994,0,1994
6958,22460,1817,0,1817
6959,22469,1722,0,1722
6960,22472,1023,0,1023
6961,22473,5409,0,5409
6962,22476,333,0,333
6963,22480,850,0,850
6964,22482,2794,0,2794
6965,22485,26025,0,26025
6966,22488,1211,0,1211
6967,22503,3997,0,3997
6968,22504,251,0,251
6969,22508,14748,10902,3846
6970,22509,74,0,74
6971,22511,1143,0,1143
6972,22514,2605,0,2605
6973,22520,5659,0,5659
6974,22529,276,0,276
6975,22534,3102,0,3102
6976,22535,667,0,667
6977,22538,255,0,255
6978,22539,2113,0,2113
6979,22542,2048,0,2048
6980,22546,17757,0,17757
6981,22548,88,0,88
6982,22551,21236,979,20257
6983,22553,16476,9777,6699
6984,22554,64354,57538,6816
6985,22556,29688,24454,5234
6986,22560,6465,0,6465
6987,22567,2949,0,2949
6988,22572,6283,0,6283
6989,22576,1672,0,1672
6990,22578,2449,0,2449
6991,22580,5293,0,5293
6992,22601,29720,29720,0
6993,22602,30865,19809,11056
6994,22603,16298,7442,8856
6995,22610,2125,0,2125
6996,22611,9176,0,9176
6997,22620,2595,0,2595
6998,22623,660,0,660
6999,22624,2595,134,2461
7000,22625,3784,0,3784
7001,22627,668,0,668
7002,22630,33829,17961,15868
7003,22637,2122,0,2122
7004,22639,664,0,664
7005,22640,498,0,498
7006,22641,299,0,299
7007,22642,4701,0,4701
7008,22643,362,0,362
7009,22644,2381,0,2381
7010,22645,4208,0,4208
7011,22646,80,0,80
7012,22650,962,0,962
7013,22652,1535,0,1535
7014,22654,894,0,894
7015,22655,22395,19528,2867
7016,22656,5454,4352,1102
7017,22657,11974,7572,4402
7018,22660,1715,0,1715
7019,22663,1761,758,1003
7020,22664,9383,5852,3531
7021,22701,37411,22563,14848
7022,22709,945,0,945
7023,22711,148,0,148
7024,22712,10587,6608,3979
7025,22713,1454,0,1454
7026,22714,921,0,921
7027,22715,1124,0,1124
7028,22716,883,0,883
7029,22718,690,0,690
7030,22719,312,0,312
7031,22720,916,0,916
7032,22722,238,0,238
7033,22723,114,0,114
7034,22724,2400,0,2400
7035,22725,38,0,38
7036,22726,766,0,766
7037,22727,5495,0,5495
7038,22728,3133,0,3133
7039,22729,1192,0,1192
7040,22730,157,0,157
7041,22731,316,0,316
7042,22732,325,0,325
7043,22733,1391,0,1391
7044,22734,3470,0,3470
7045,22735,2259,0,2259
7046,22736,620,0,620
7047,22737,3382,0,3382
7048,22738,1225,0,1225
7049,22740,1240,0,1240
7050,22741,226,0,226
7051,22742,1726,0,1726
7052,22743,145,0,145
7053,22746,216,0,216
7054,22747,1081,0,1081
7055,22749,469,0,469
7056,22801,40460,37994,2466
7057,22802,28383,19650,8733
7058,22807,5575,5575,0
7059,22810,798,0,798
7060,22811,435,0,435
7061,22812,9799,6701,3098
7062,22815,9083,4730,4353
7063,22820,281,0,281
7064,22821,5848,1705,4143
7065,22824,6070,0,6070
7066,22827,10769,3153,7616
7067,22830,1671,0,1671
7068,22831,918,0,918
7069,22832,1181,217,964
7070,22834,1354,0,1354
7071,22835,11561,4742,6819
7072,22840,4524,1879,2645
7073,22841,3047,517,2530
7074,22842,5215,0,5215
7075,22843,2374,0,2374
7076,22844,4599,0,4599
7077,22845,72,0,72
7078,22846,2254,1018,1236
7079,22847,993,0,993
7080,22849,4891,0,4891
7081,22850,971,0,971
7082,22851,5771,0,5771
7083,22853,4608,2458,2150
7084,22901,36938,29738,7200
7085,22902,22457,19952,2505
7086,22903,42170,36213,5957
7087,22904,4917,4917,0
7088,22908,0,0,0
7089,22911,19236,12931,6305
7090,22920,4192,0,4192
7091,22922,1997,0,1997
7092,22923,5819,0,5819
7093,22931,357,0,357
7094,22932,10443,7663,2780
7095,22935,1068,0,1068
7096,22936,5356,125,5231
7097,22937,1401,0,1401
7098,22938,1314,0,1314
7099,22939,6478,4101,2377
7100,22940,1081,0,1081
7101,22942,9435,0,9435
7102,22943,543,0,543
7103,22946,182,0,182
7104,22947,5000,2030,2970
7105,22948,252,0,252
7106,22949,1322,0,1322
7107,22952,1939,0,1939
7108,22957,5,0,5
7109,22958,1981,0,1981
7110,22959,1712,0,1712
7111,22960,11067,4802,6265
7112,22963,16279,9825,6454
7113,22964,193,0,193
7114,22967,1857,0,1857
7115,22968,10632,0,10632
7116,22969,1313,0,1313
7117,22971,1709,0,1709
7118,22972,391,0,391
7119,22973,6588,0,6588
7120,22974,5427,0,5427
7121,22976,307,0,307
7122,22980,33049,25421,7628
7123,22989,170,0,170
7124,23002,10555,0,10555
7125,23004,759,0,759
7126,23005,17818,10144,7674
7127,23009,7737,0,7737
7128,23011,1555,0,1555
7129,23015,4590,0,4590
7130,23021,78,0,78
7131,23022,910,0,910
7132,23023,395,0,395
7133,23024,9108,0,9108
7134,23025,531,0,531
7135,23027,1345,0,1345
7136,23030,4678,0,4678
7137,23032,252,0,252
7138,23035,1410,0,1410
7139,23038,1935,0,1935
7140,23039,1124,0,1124
7141,23040,4555,0,4555
7142,23043,1627,0,1627
7143,23045,133,0,133
7144,23047,2064,0,2064
7145,23050,671,0,671
7146,23055,831,0,831
7147,23056,425,0,425
7148,23059,40249,37853,2396
7149,23060,38288,38288,0
7150,23061,22256,0,22256
7151,23062,2652,2652,0
7152,23063,5527,0,5527
7153,23065,1602,0,1602
7154,23066,578,0,578
7155,23068,241,0,241
7156,23069,3835,0,3835
7157,23070,463,0,463
7158,23071,1567,0,1567
7159,23072,12312,7966,4346
7160,23075,10236,10147,89
7161,23076,433,0,433
7162,23079,401,0,401
7163,23081,8,0,8
7164,23083,2180,0,2180
7165,23084,1842,0,1842
7166,23085,384,0,384
7167,23086,3416,0,3416
7168,23089,5507,0,5507
7169,23091,329,0,329
7170,23092,657,0,657
7171,23093,14170,0,14170
7172,23102,3195,0,3195
7173,23103,5836,0,5836
7174,23106,960,0,960
7175,23108,149,0,149
7176,23109,1806,0,1806
7177,23110,687,0,687
7178,23111,38151,30656,7495
7179,23112,54592,54216,376
7180,23113,26190,24821,1369
7181,23114,21160,20962,198
7182,23116,32410,26373,6037
7183,23117,10324,0,10324
7184,23119,289,0,289
7185,23120,14424,10683,3741
7186,23123,1827,0,1827
7187,23124,4879,0,4879
7188,23126,459,0,459
7189,23128,707,0,707
7190,23129,300,0,300
7191,23130,163,0,163
7192,23138,1156,0,1156
7193,23139,27015,0,27015
7194,23140,5956,0,5956
7195,23141,7739,0,7739
7196,23146,3151,0,3151
7197,23147,5,0,5
7198,23148,1504,0,1504
7199,23149,3031,0,3031
7200,23150,12556,7948,4608
7201,23153,1609,0,1609
7202,23156,1472,0,1472
7203,23160,1009,0,1009
7204,23161,130,0,130
7205,23163,186,0,186
7206,23168,8624,3992,4632
7207,23169,1077,0,1077
7208,23173,2098,2098,0
7209,23175,1931,0,1931
7210,23176,732,0,732
7211,23177,612,0,612
7212,23180,438,0,438
7213,23181,5626,0,5626
7214,23185,51566,50096,1470
7215,23188,45438,39516,5922
7216,23192,6592,0,6592
7217,23219,5307,5307,0
7218,23220,36942,36942,0
7219,23221,14841,14841,0
7220,23222,24337,24337,0
7221,23223,51960,51320,640
7222,23224,39468,39468,0
7223,23225,40876,40876,0
7224,23226,16955,16955,0
7225,23227,25283,25283,0
7226,23228,36384,36384,0
7227,23229,34471,34468,3
7228,23230,8263,8263,0
7229,23231,37455,30266,7189
7230,23233,32610,32376,234
7231,23234,46610,46610,0
7232,23235,34058,34058,0
7233,23236,27516,27516,0
7234,23237,24906,24867,39
7235,23238,26200,24591,1609
7236,23250,0,0,0
7237,23284,3074,3074,0
7238,23294,18538,18538,0
7239,23298,28,28,0
7240,23301,1600,0,1600
7241,23302,78,0,78
7242,23303,685,0,685
7243,23304,101,101,0
7244,23306,1066,0,1066
7245,23307,547,0,547
7246,23308,2068,0,2068
7247,23310,5260,0,5260
7248,23314,9523,5738,3785
7249,23315,1479,0,1479
7250,23316,107,0,107
7251,23320,60412,59364,1048
7252,23321,37752,36828,924
7253,23322,66994,52838,14156
7254,23323,42736,39578,3158
7255,23324,24239,24239,0
7256,23325,17601,17601,0
7257,23336,3345,3223,122
7258,23337,524,0,524
7259,23347,447,0,447
7260,23350,3433,0,3433
7261,23354,327,0,327
7262,23356,1736,0,1736
7263,23357,730,0,730
7264,23358,123,0,123
7265,23359,653,0,653
7266,23389,180,0,180
7267,23395,922,0,922
7268,23398,83,0,83
7269,23401,168,0,168
7270,23405,1075,0,1075
7271,23407,313,0,313
7272,23408,49,0,49
7273,23409,149,0,149
7274,23410,2440,0,2440
7275,23413,799,0,799
7276,23414,96,0,96
7277,23415,2021,0,2021
7278,23416,330,0,330
7279,23417,3625,0,3625
7280,23418,1010,0,1010
7281,23420,2387,0,2387
7282,23421,4172,0,4172
7283,23422,226,0,226
7284,23423,384,0,384
7285,23426,140,0,140
7286,23427,173,0,173
7287,23430,18232,9624,8608
7288,23432,1539,0,1539
7289,23433,1291,0,1291
7290,23434,51430,41669,9761
7291,23435,32597,26917,5680
7292,23436,962,0,962
7293,23437,4448,0,4448
7294,23438,1839,0,1839
7295,23440,438,0,438
7296,23441,53,0,53
7297,23442,1074,0,1074
7298,23451,44879,44789,90
7299,23452,59076,59076,0
7300,23453,36292,36292,0
7301,23454,58665,58562,103
7302,23455,50599,50599,0
7303,23456,59454,55790,3664
7304,23457,4481,0,4481
7305,23459,1055,1055,0
7306,23460,1227,1227,0
7307,23461,603,603,0
7308,23462,68045,68045,0
7309,23464,75118,75118,0
7310,23480,331,0,331
7311,23486,148,0,148
7312,23487,6397,0,6397
7313,23488,173,0,173
7314,23502,20547,20547,0
7315,23503,31932,31932,0
7316,23504,22465,22465,0
7317,23505,27785,27785,0
7318,23507,6460,6460,0
7319,23508,20485,20485,0
7320,23509,12963,12963,0
7321,23510,8778,8778,0
7322,23511,12831,12831,0
7323,23513,29105,29105,0
7324,23517,5237,5237,0
7325,23518,30278,30278,0
7326,23523,7061,7061,0
7327,23551,2054,2054,0
7328,23601,25729,25729,0
7329,23602,42004,41872,132
7330,23603,3526,3432,94
7331,23604,5160,4701,459
7332,23605,14053,14053,0
7333,23606,31684,31684,0
7334,23607,23498,23487,11
7335,23608,43943,43943,0
7336,23651,494,494,0
7337,23661,13771,13771,0
7338,23662,12460,11353,1107
7339,23663,13374,13374,0
7340,23664,10301,10196,105
7341,23665,5935,5935,0
7342,23666,52845,52845,0
7343,23667,80,80,0
7344,23668,739,739,0
7345,23669,41030,40702,328
7346,23681,0,0,0
7347,23690,3937,3127,810
7348,23691,577,439,138
7349,23692,19539,18515,1024
7350,23693,23814,23696,118
7351,23696,3805,3524,281
7352,23701,24629,24629,0
7353,23702,12239,12239,0
7354,23703,26388,26388,0
7355,23704,19505,19505,0
7356,23707,14316,14316,0
7357,23708,120,120,0
7358,23709,624,624,0
7359,23801,9874,9612,262
7360,23803,44377,36505,7872
7361,23805,19656,13092,6564
7362,23821,1778,0,1778
7363,23824,7021,0,7021
7364,23827,1273,0,1273
7365,23828,431,0,431
7366,23829,2473,0,2473
7367,23830,1678,0,1678
7368,23831,37216,36530,686
7369,23832,39640,36900,2740
7370,23833,2147,0,2147
7371,23834,26635,26492,143
7372,23836,14643,14136,507
7373,23837,4109,0,4109
7374,23838,16997,240,16757
7375,23839,848,0,848
7376,23840,1642,0,1642
7377,23841,3509,0,3509
7378,23842,7103,23,7080
7379,23843,538,0,538
7380,23844,691,0,691
7381,23845,358,0,358
7382,23846,872,0,872
7383,23847,12768,6871,5897
7384,23850,1081,0,1081
7385,23851,13258,8749,4509
7386,23856,888,0,888
7387,23857,399,0,399
7388,23860,32139,28287,3852
7389,23866,2189,0,2189
7390,23867,5298,0,5298
7391,23868,6379,0,6379
7392,23870,7,0,7
7393,23872,2322,0,2322
7394,23874,986,0,986
7395,23875,11791,6776,5015
7396,23876,435,0,435
7397,23878,1162,0,1162
7398,23879,629,0,629
7399,23881,1876,0,1876
7400,23882,2219,0,2219
7401,23883,2169,0,2169
7402,23884,50,0,50
7403,23885,2779,0,2779
7404,23887,529,0,529
7405,23888,2124,0,2124
7406,23889,569,0,569
7407,23890,3988,0,3988
7408,23891,1917,0,1917
7409,23893,419,0,419
7410,23894,626,0,626
7411,23897,563,0,563
7412,23898,2186,0,2186
7413,23899,292,0,292
7414,23901,14967,6587,8380
7415,23909,1329,1329,0
7416,23915,1196,0,1196
7417,23917,2704,0,2704
7418,23919,2310,0,2310
7419,23920,3182,0,3182
7420,23921,2060,0,2060
7421,23922,4300,0,4300
7422,23923,2474,0,2474
7423,23924,5538,0,5538
7424,23927,4483,0,4483
7425,23930,5231,0,5231
7426,23934,811,0,811
7427,23936,7850,0,7850
7428,23937,1841,0,1841
7429,23938,416,0,416
7430,23942,1123,0,1123
7431,23943,759,0,759
7432,23944,3620,0,3620
7433,23947,4119,0,4119
7434,23950,3482,574,2908
7435,23952,219,0,219
7436,23954,2030,0,2030
7437,23955,21,0,21
7438,23958,3261,0,3261
7439,23959,1127,0,1127
7440,23960,1823,0,1823
7441,23962,660,0,660
7442,23963,454,0,454
7443,23964,997,0,997
7444,23966,2449,0,2449
7445,23967,840,0,840
7446,23968,804,0,804
7447,23970,8002,4502,3500
7448,23974,4700,0,4700
7449,23976,187,0,187
7450,24011,908,908,0
7451,24012,30037,29219,818
7452,24013,7835,7835,0
7453,24014,16869,14161,2708
7454,24015,15973,15973,0
7455,24016,9371,9371,0
7456,24017,23902,23902,0
7457,24018,39144,33341,5803
7458,24019,27630,26790,840
7459,24020,524,524,0
7460,24022,0,0,0
7461,24053,2356,0,2356
7462,24054,6208,0,6208
7463,24055,12236,2408,9828
7464,24058,316,0,316
7465,24059,1037,0,1037
7466,24060,46755,38468,8287
7467,24061,9836,9836,0
7468,24064,5017,2320,2697
7469,24065,6267,0,6267
7470,24066,4787,0,4787
7471,24067,2400,0,2400
7472,24069,1805,0,1805
7473,24070,1375,0,1375
7474,24072,1450,0,1450
7475,24073,32093,25376,6717
7476,24076,1050,0,1050
7477,24077,922,903,19
7478,24078,7062,7062,0
7479,24079,1631,0,1631
7480,24082,412,0,412
7481,24083,3814,3584,230
7482,24084,10894,6744,4150
7483,24085,2220,38,2182
7484,24086,198,0,198
7485,24087,3604,0,3604
7486,24088,4805,0,4805
7487,24089,2388,827,1561
7488,24090,4712,0,4712
7489,24091,7416,0,7416
7490,24092,2999,0,2999
7491,24093,185,0,185
7492,24095,4275,0,4275
7493,24101,6490,0,6490
7494,24102,1508,0,1508
7495,24104,3551,0,3551
7496,24105,449,0,449
7497,24112,30978,18046,12932
7498,24120,1858,0,1858
7499,24121,10537,0,10537
7500,24122,1624,0,1624
7501,24124,4370,0,4370
7502,24127,3980,0,3980
7503,24128,1767,0,1767
7504,24129,29,29,0
7505,24131,106,0,106
7506,24132,460,0,460
7507,24133,2345,0,2345
7508,24134,5638,0,5638
7509,24136,3259,0,3259
7510,24137,2506,0,2506
7511,24138,1445,0,1445
7512,24139,560,0,560
7513,24141,20308,15579,4729
7514,24142,2608,2608,0
7515,24147,1088,0,1088
7516,24148,7633,2716,4917
7517,24149,3632,0,3632
7518,24150,691,0,691
7519,24151,18785,5411,13374
7520,24153,38728,32598,6130
7521,24161,393,0,393
7522,24162,2254,25,2229
7523,24165,1655,0,1655
7524,24167,329,0,329
7525,24168,214,214,0
7526,24171,8090,0,8090
7527,24174,2362,120,2242
7528,24175,8165,2664,5501
7529,24176,1527,0,1527
7530,24179,19024,13219,5805
